sequence_id	protein_id	start	end	strand	domain	hmm	i_evalue	pvalue	domain_start	domain_end	cluster_probability
NC_003888.3	NC_003888.3_4230	4698343	4699275	-	PF00294	Pfam	1.6236780885544247e-46	5.870130471997197e-50	14	283	0.01840693114694238
NC_003888.3	NC_003888.3_4231	4699398	4700543	-	PF01979	Pfam	1.0752364389770497e-30	3.887333474248191e-34	48	375	0.012576680616306882
NC_003888.3	NC_003888.3_4231	4699398	4700543	-	PF07969	Pfam	1.7142214559308372e-11	6.197474533372514e-15	321	364	0.012576680616306882
NC_003888.3	NC_003888.3_4233	4701701	4702936	+	PF01547	Pfam	6.149960135667179e-36	2.2234129196193703e-39	39	322	0.021179234035161875
NC_003888.3	NC_003888.3_4233	4701701	4702936	+	PF13416	Pfam	1.1047583644114424e-40	3.9940649472575643e-44	46	341	0.021179234035161875
NC_003888.3	NC_003888.3_4239	4707339	4708283	-	PF00535	Pfam	1.800587700979532e-8	6.509716923281027e-12	36	154	0.022911345589122962
NC_003888.3	NC_003888.3_4240	4708601	4709893	+	PF00291	Pfam	1.9939522360197835e-63	7.208793333404858e-67	96	399	0.01755728746033228
NC_003888.3	NC_003888.3_4241	4709890	4710165	+	PF02597	Pfam	4.766278010672533e-17	1.723166308992239e-20	5	91	0.021831744211725682
NC_003888.3	NC_003888.3_4243	4710584	4710787	+	PF00313	Pfam	9.095548670844263e-32	3.2883400834577956e-35	3	64	0.006491488890440561
NC_003888.3	NC_003888.3_4244	4711115	4712740	+	PF00118	Pfam	7.956952984567172e-96	2.8767002836468444e-99	22	522	0.006086210706581085
NC_003888.3	NC_003888.3_4245	4712991	4714121	+	PF00724	Pfam	1.136164520083922e-61	4.1076085324798336e-65	18	362	0.024095671506602044
NC_003888.3	NC_003888.3_4246	4714155	4715696	+	PF00135	Pfam	6.462383805000223e-95	2.336364354663855e-98	11	466	0.027962059648843185
NC_003888.3	NC_003888.3_4246	4714155	4715696	+	PF20434	Pfam	1.185118540782154e-12	4.284593422928973e-16	104	209	0.027962059648843185
NC_003888.3	NC_003888.3_4246	4714155	4715696	+	PF07859	Pfam	1.3994367642640668e-14	5.0594243104268504e-18	109	213	0.027962059648843185
NC_003888.3	NC_003888.3_4248	4716003	4716272	-	PF04149	Pfam	1.1511582512495191e-6	4.161815803505131e-10	8	26	0.03339008919804883
NC_003888.3	NC_003888.3_4248	4716003	4716272	-	PF04149	Pfam	2.6508832580328833e-23	9.583815104963424e-27	26	79	0.03339008919804883
NC_003888.3	NC_003888.3_4249	4716256	4717095	-	PF01381	Pfam	1.5840056953185342e-6	5.726701718432878e-10	21	70	0.026249912262488715
NC_003888.3	NC_003888.3_4249	4716256	4717095	-	PF19054	Pfam	4.2356569977134606e-54	1.5313293556447796e-57	91	268	0.026249912262488715
NC_003888.3	NC_003888.3_4251	4717614	4718222	-	PF00440	Pfam	1.6875953331398465e-11	6.1012123396234514e-15	21	64	0.014748214237716134
NC_003888.3	NC_003888.3_4252	4718317	4719066	+	PF00106	Pfam	1.6326810012872983e-47	5.902678963439256e-51	8	189	0.014928101070648634
NC_003888.3	NC_003888.3_4252	4718317	4719066	+	PF08659	Pfam	6.053895472198804e-16	2.1886823832967477e-19	9	167	0.014928101070648634
NC_003888.3	NC_003888.3_4252	4718317	4719066	+	PF13561	Pfam	7.747389676096516e-60	2.800936253107923e-63	16	245	0.014928101070648634
NC_003888.3	NC_003888.3_4253	4719080	4719673	-	PF00440	Pfam	3.251374788755184e-8	1.1754789547198786e-11	12	56	0.014496426351121536
NC_003888.3	NC_003888.3_4253	4719080	4719673	-	PF17940	Pfam	2.626928806674837e-28	9.497211882410835e-32	81	188	0.014496426351121536
NC_003888.3	NC_003888.3_4255	4720312	4721247	-	PF13580	Pfam	3.983651586465248e-8	1.4402211086280722e-11	51	175	0.006006989997829874
NC_003888.3	NC_003888.3_4255	4720312	4721247	-	PF01380	Pfam	1.3904825952346509e-9	5.027052043509222e-13	138	219	0.006006989997829874
NC_003888.3	NC_003888.3_4256	4721346	4722308	-	PF01418	Pfam	6.694117713799752e-14	2.420143786623193e-17	28	101	3.3642711252347343e-6
NC_003888.3	NC_003888.3_4256	4721346	4722308	-	PF01380	Pfam	2.5990293924256397e-23	9.396346321133911e-27	154	283	3.3642711252347343e-6
NC_003888.3	NC_003888.3_4259	4723060	4724157	-	PF13302	Pfam	3.786235487755868e-19	1.3688486940549053e-22	201	340	0.006894292590371426
NC_003888.3	NC_003888.3_4259	4723060	4724157	-	PF00583	Pfam	4.2580277634907416e-7	1.539417123460138e-10	258	339	0.006894292590371426
NC_003888.3	NC_003888.3_4261	4724955	4725605	+	PF00440	Pfam	5.474859095109857e-12	1.979341682975364e-15	23	66	0.006760317142099524
NC_003888.3	NC_003888.3_4262	4725616	4726299	+	PF11716	Pfam	1.3627367037232396e-7	4.926741517437598e-11	23	71	0.010908992553609604
NC_003888.3	NC_003888.3_4264	4727234	4729279	-	PF13245	Pfam	2.5404874002583948e-8	9.184697759430205e-12	187	492	0.00320022647631039
NC_003888.3	NC_003888.3_4264	4727234	4729279	-	PF13538	Pfam	1.9734216268856092e-7	7.134568426918327e-11	627	670	0.00320022647631039
NC_003888.3	NC_003888.3_4266	4729773	4730846	-	PF04851	Pfam	9.71983602234868e-12	3.5140404997645267e-15	10	137	0.01276522362205024
NC_003888.3	NC_003888.3_4266	4729773	4730846	-	PF00271	Pfam	3.256996610451692e-14	1.1775114282182545e-17	216	309	0.01276522362205024
NC_003888.3	NC_003888.3_4271	4736367	4737038	+	PF00702	Pfam	1.353945043582311e-6	4.894956773616454e-10	13	170	0.024358389907364754
NC_003888.3	NC_003888.3_4273	4737441	4737824	+	PF00313	Pfam	3.3060049666739424e-21	1.1952295613427124e-24	3	61	0.006979936204575276
NC_003888.3	NC_003888.3_4275	4738682	4739389	-	PF01048	Pfam	6.342200539882188e-16	2.2929141503550934e-19	46	227	0.012144609793600736
NC_003888.3	NC_003888.3_4277	4739973	4741562	-	PF07690	Pfam	6.6400273957730565e-15	2.400588357112457e-18	154	481	0.023229561027148477
NC_003888.3	NC_003888.3_4280	4746028	4748436	-	PF00122	Pfam	2.6787821951858124e-35	9.684678941380378e-39	120	295	0.024443797197677784
NC_003888.3	NC_003888.3_4280	4746028	4748436	-	PF00702	Pfam	7.331018259022875e-19	2.6504042874269253e-22	311	570	0.024443797197677784
NC_003888.3	NC_003888.3_4282	4749000	4750457	+	PF00860	Pfam	6.900889353082096e-28	2.4948985369060365e-31	43	441	0.0010520647781134893
NC_003888.3	NC_003888.3_4284	4750828	4751265	+	PF01047	Pfam	2.514214633856776e-15	9.089713065281186e-19	36	93	0.011957068179683492
NC_003888.3	NC_003888.3_4284	4750828	4751265	+	PF12802	Pfam	4.417690476848615e-14	1.597140447161466e-17	36	93	0.011957068179683492
NC_003888.3	NC_003888.3_4285	4751293	4752672	+	PF05977	Pfam	1.8512665394363684e-53	6.692937597383833e-57	34	421	0.016663961390678547
NC_003888.3	NC_003888.3_4285	4751293	4752672	+	PF07690	Pfam	1.0967776222819688e-22	3.965211938835751e-26	49	326	0.016663961390678547
NC_003888.3	NC_003888.3_4285	4751293	4752672	+	PF07690	Pfam	5.22634092476536e-10	1.8894941882738106e-13	289	425	0.016663961390678547
NC_003888.3	NC_003888.3_4287	4753436	4754275	-	PF00248	Pfam	5.854977805880615e-53	2.1167671026321817e-56	7	266	0.01670039785695921
NC_003888.3	NC_003888.3_4288	4754366	4756015	+	PF00239	Pfam	5.029827391571962e-22	1.8184480808286196e-25	11	169	0.004508781223471128
NC_003888.3	NC_003888.3_4288	4754366	4756015	+	PF07508	Pfam	2.7864095149391204e-15	1.0073787111132033e-18	199	318	0.004508781223471128
NC_003888.3	NC_003888.3_4289	4756894	4757403	+	PF12867	Pfam	6.500104817858608e-12	2.350001741814392e-15	11	147	0.02083509500252595
NC_003888.3	NC_003888.3_4289	4756894	4757403	+	PF11716	Pfam	2.137289089035858e-7	7.727003214157115e-11	12	145	0.02083509500252595
NC_003888.3	NC_003888.3_4291	4757715	4758557	-	PF13551	Pfam	2.4771232982181127e-13	8.95561568408573e-17	36	91	0.058926169147798774
NC_003888.3	NC_003888.3_4297	4765553	4766980	-	PF02899	Pfam	3.8429766437706213e-7	1.389362488709552e-10	50	137	0.008723410834176295
NC_003888.3	NC_003888.3_4298	4767115	4767627	+	PF00239	Pfam	2.9595158522295394e-38	1.0699623471545696e-41	2	122	0.006111783857173965
NC_003888.3	NC_003888.3_4299	4767684	4768676	+	PF00248	Pfam	2.943509636750198e-69	1.0641755736623999e-72	15	317	0.016011149581677334
NC_003888.3	NC_003888.3_4300	4768814	4768972	-	PF00248	Pfam	6.450404604233669e-8	2.332033479477104e-11	15	51	0.014376405348535912
NC_003888.3	NC_003888.3_4302	4769704	4770477	+	PF01909	Pfam	1.6986217352659068e-6	6.141076410939649e-10	19	63	0.007978180925412236
NC_003888.3	NC_003888.3_4303	4770450	4771127	-	PF13472	Pfam	1.3909733281151207e-18	5.028826204320755e-22	2	197	0.03164078814409874
NC_003888.3	NC_003888.3_4305	4772215	4773021	-	PF00440	Pfam	8.159399840560651e-9	2.9498914824875817e-12	40	84	0.04939972733376342
NC_003888.3	NC_003888.3_4305	4772215	4773021	-	PF02909	Pfam	6.100877161696212e-43	2.2056678097238657e-46	97	245	0.04939972733376342
NC_003888.3	NC_003888.3_4306	4773118	4774128	+	PF00005	Pfam	1.557833657796206e-25	5.632081192321786e-29	22	165	0.04371146468595822
NC_003888.3	NC_003888.3_4306	4773118	4774128	+	PF13304	Pfam	1.9191317640352552e-8	6.938292711624206e-12	135	195	0.04371146468595822
NC_003888.3	NC_003888.3_4306	4773118	4774128	+	PF13732	Pfam	1.9510068930435212e-7	7.053531789745196e-11	220	309	0.04371146468595822
NC_003888.3	NC_003888.3_4307	4774125	4774967	+	PF01061	Pfam	3.006962452714588e-29	1.0871158541990557e-32	32	235	0.03768175695857203
NC_003888.3	NC_003888.3_4307	4774125	4774967	+	PF12698	Pfam	1.264438886850692e-14	4.571362569959118e-18	76	266	0.03768175695857203
NC_003888.3	NC_003888.3_4309	4775642	4776853	+	PF07730	Pfam	5.467328119310685e-17	1.9766189874586714e-20	209	277	0.03914404515627039
NC_003888.3	NC_003888.3_4310	4776850	4777530	+	PF00072	Pfam	7.912910473081905e-27	2.8607774667685845e-30	13	124	0.04655274645158522
NC_003888.3	NC_003888.3_4310	4776850	4777530	+	PF00196	Pfam	2.3221142737052616e-19	8.39520706328728e-23	166	220	0.04655274645158522
NC_003888.3	NC_003888.3_4311	4777590	4777967	+	PF12680	Pfam	3.4522395398901676e-15	1.2480981706038206e-18	8	101	0.02743784214526987
NC_003888.3	NC_003888.3_4313	4779458	4782313	+	PF01565	Pfam	2.5955490965791265e-41	9.383763906649047e-45	37	174	0.00313450544241631
NC_003888.3	NC_003888.3_4313	4779458	4782313	+	PF02913	Pfam	2.457566239596429e-53	8.884910482995043e-57	248	481	0.00313450544241631
NC_003888.3	NC_003888.3_4313	4779458	4782313	+	PF13183	Pfam	1.7911567601092882e-9	6.475620969303283e-13	519	599	0.00313450544241631
NC_003888.3	NC_003888.3_4313	4779458	4782313	+	PF13534	Pfam	3.2529045654788593e-8	1.1760320193343672e-11	521	600	0.00313450544241631
NC_003888.3	NC_003888.3_4314	4782332	4783492	-	PF03403	Pfam	5.561393527823732e-7	2.010626727340467e-10	121	174	0.013469042560586487
NC_003888.3	NC_003888.3_4314	4782332	4783492	-	PF03403	Pfam	2.0826896917893075e-7	7.529608430185493e-11	230	331	0.013469042560586487
NC_003888.3	NC_003888.3_4315	4783700	4785205	+	PF01839	Pfam	1.4592063625207179e-8	5.275511072019949e-12	364	386	0.018289339152362243
NC_003888.3	NC_003888.3_4316	4785501	4786457	+	PF13384	Pfam	8.574989927564538e-10	3.100140971643e-13	13	55	0.007913445064030297
NC_003888.3	NC_003888.3_4316	4785501	4786457	+	PF00665	Pfam	3.604509048809293e-31	1.3031486076678572e-34	132	252	0.007913445064030297
NC_003888.3	NC_003888.3_4316	4785501	4786457	+	PF13683	Pfam	4.633534334448824e-20	1.6751751028376081e-23	241	306	0.007913445064030297
NC_003888.3	NC_003888.3_4317	4786553	4787116	+	PF12867	Pfam	7.607227423139866e-10	2.7502629873969146e-13	31	172	0.007201056052006399
NC_003888.3	NC_003888.3_4319	4787839	4788234	-	PF00293	Pfam	1.2705698000887884e-19	4.5935278383542606e-23	9	118	0.009532706331390436
NC_003888.3	NC_003888.3_4320	4788466	4789464	+	PF00892	Pfam	3.84512974203848e-17	1.3901409045692264e-20	186	315	0.008022979252513772
NC_003888.3	NC_003888.3_4321	4789565	4790059	+	PF12802	Pfam	1.2800340156007548e-9	4.62774409110902e-13	32	95	0.010226872695228512
NC_003888.3	NC_003888.3_4321	4789565	4790059	+	PF01047	Pfam	3.1406107028815055e-10	1.1354340935941813e-13	34	96	0.010226872695228512
NC_003888.3	NC_003888.3_4323	4790669	4792411	+	PF07714	Pfam	1.0657538550198411e-22	3.853050813520756e-26	24	268	0.01170891439391561
NC_003888.3	NC_003888.3_4324	4792562	4793374	+	PF11716	Pfam	3.7799824398222635e-34	1.3665880115047952e-37	11	147	0.008408471790358958
NC_003888.3	NC_003888.3_4324	4792562	4793374	+	PF12867	Pfam	5.147346964532337e-10	1.8609352727882633e-13	13	116	0.008408471790358958
NC_003888.3	NC_003888.3_4324	4792562	4793374	+	PF08608	Pfam	1.6447604926010156e-10	5.946350298629847e-14	183	233	0.008408471790358958
NC_003888.3	NC_003888.3_4326	4795085	4796683	+	PF01039	Pfam	4.539433511715666e-138	1.6411545595501324e-141	48	519	0.02096188566686253
NC_003888.3	NC_003888.3_4328	4798612	4799760	+	PF02771	Pfam	1.1551718370767066e-26	4.176326236719836e-30	7	111	0.027256131856746073
NC_003888.3	NC_003888.3_4328	4798612	4799760	+	PF02770	Pfam	1.8903529857859547e-17	6.834247960180603e-21	116	199	0.027256131856746073
NC_003888.3	NC_003888.3_4328	4798612	4799760	+	PF00441	Pfam	8.735809228499149e-33	3.158282439804465e-36	227	361	0.027256131856746073
NC_003888.3	NC_003888.3_4328	4798612	4799760	+	PF08028	Pfam	1.8114062126025146e-11	6.548829402033675e-15	241	350	0.027256131856746073
NC_003888.3	NC_003888.3_4329	4799896	4801464	+	PF00501	Pfam	1.3723007544498254e-103	4.961318707338486e-107	26	427	0.03297130412493278
NC_003888.3	NC_003888.3_4329	4799896	4801464	+	PF13193	Pfam	1.311645883168506e-17	4.742031392510868e-21	436	512	0.03297130412493278
NC_003888.3	NC_003888.3_4330	4801461	4802204	+	PF00378	Pfam	1.3272976248541668e-42	4.798617588048325e-46	12	245	0.03220583709046129
NC_003888.3	NC_003888.3_4330	4801461	4802204	+	PF16113	Pfam	6.816524238535574e-23	2.464397772427901e-26	16	175	0.03220583709046129
NC_003888.3	NC_003888.3_4331	4802192	4802821	+	PF00440	Pfam	1.989327815515072e-13	7.192074531869385e-17	30	76	0.03968097841333781
NC_003888.3	NC_003888.3_4333	4803479	4804183	-	PF10590	Pfam	1.41469858053157e-21	5.11460079729418e-25	193	234	0.0789542915433334
NC_003888.3	NC_003888.3_4334	4804464	4805564	+	PF00285	Pfam	6.89196500362475e-85	2.4916720909706254e-88	7	343	0.011560298914598258
NC_003888.3	NC_003888.3_4335	4805897	4806772	+	PF01042	Pfam	2.1910126289681443e-21	7.9212314857850485e-25	25	132	0.011190119540815707
NC_003888.3	NC_003888.3_4335	4805897	4806772	+	PF00583	Pfam	4.9086041133826385e-8	1.7746218775786835e-11	181	265	0.011190119540815707
NC_003888.3	NC_003888.3_4336	4806878	4808341	+	PF00989	Pfam	1.3047857454256566e-13	4.7172297376198724e-17	49	158	0.02259053427743495
NC_003888.3	NC_003888.3_4336	4806878	4808341	+	PF08448	Pfam	1.292459401862591e-11	4.672665950334747e-15	53	162	0.02259053427743495
NC_003888.3	NC_003888.3_4336	4806878	4808341	+	PF08447	Pfam	1.50245650232423e-6	5.431874556486732e-10	70	155	0.02259053427743495
NC_003888.3	NC_003888.3_4336	4806878	4808341	+	PF08448	Pfam	4.5284330465032625e-10	1.6371775294661108e-13	177	292	0.02259053427743495
NC_003888.3	NC_003888.3_4338	4808960	4809685	+	PF00561	Pfam	5.842951325016612e-12	2.1124191341347114e-15	4	105	0.015196340045391752
NC_003888.3	NC_003888.3_4338	4808960	4809685	+	PF12146	Pfam	2.7241723908262502e-8	9.848779431765185e-12	4	134	0.015196340045391752
NC_003888.3	NC_003888.3_4338	4808960	4809685	+	PF12697	Pfam	3.8406010492930194e-19	1.3885036331500432e-22	4	189	0.015196340045391752
NC_003888.3	NC_003888.3_4339	4809858	4810613	-	PF13580	Pfam	7.108945609540622e-43	2.570117718561324e-46	9	146	0.006767209178128769
NC_003888.3	NC_003888.3_4340	4810836	4811528	+	PF01325	Pfam	6.134681882181648e-20	2.2178893283375446e-23	4	62	7.34855044180218e-8
NC_003888.3	NC_003888.3_4340	4810836	4811528	+	PF12802	Pfam	1.256724720173771e-6	4.543473319500257e-10	28	59	7.34855044180218e-8
NC_003888.3	NC_003888.3_4340	4810836	4811528	+	PF02742	Pfam	7.86747107493804e-30	2.8443496294063774e-33	65	133	7.34855044180218e-8
NC_003888.3	NC_003888.3_4340	4810836	4811528	+	PF04023	Pfam	1.648594979118646e-7	5.960213228917736e-11	154	228	7.34855044180218e-8
NC_003888.3	NC_003888.3_4341	4812020	4812946	+	PF12146	Pfam	7.943182202271696e-16	2.8717216927952627e-19	57	152	0.024722539050491803
NC_003888.3	NC_003888.3_4341	4812020	4812946	+	PF00561	Pfam	1.4600579720077035e-21	5.278589920490613e-25	57	176	0.024722539050491803
NC_003888.3	NC_003888.3_4341	4812020	4812946	+	PF12697	Pfam	1.4258133339469144e-24	5.154784287588266e-28	57	294	0.024722539050491803
NC_003888.3	NC_003888.3_4343	4814603	4815379	-	PF00005	Pfam	2.317679371456868e-27	8.379173432598945e-31	24	165	0.04266103570140103
NC_003888.3	NC_003888.3_4343	4814603	4815379	-	PF13304	Pfam	2.047687502660394e-8	7.40306400094141e-12	136	199	0.04266103570140103
NC_003888.3	NC_003888.3_4347	4819767	4821083	-	PF13458	Pfam	2.60310988002226e-25	9.41109862625546e-29	70	379	0.028875924931180335
NC_003888.3	NC_003888.3_4350	4822683	4823471	-	PF01061	Pfam	3.516609941262313e-30	1.2713701884534753e-33	13	226	0.03024885729923771
NC_003888.3	NC_003888.3_4350	4822683	4823471	-	PF12698	Pfam	1.1209183603225805e-16	4.05248864903319e-20	60	254	0.03024885729923771
NC_003888.3	NC_003888.3_4351	4823468	4824442	-	PF00005	Pfam	1.1159852200156389e-27	4.034653723845404e-31	21	164	0.036236914667692834
NC_003888.3	NC_003888.3_4351	4823468	4824442	-	PF13304	Pfam	8.897571216503503e-9	3.2167647203555687e-12	84	194	0.036236914667692834
NC_003888.3	NC_003888.3_4353	4825352	4826125	+	PF01047	Pfam	5.575825891523259e-8	2.015844501635307e-11	117	159	0.023381634984798193
NC_003888.3	NC_003888.3_4353	4825352	4826125	+	PF12802	Pfam	4.7298606015258085e-9	1.7100002174713695e-12	118	162	0.023381634984798193
NC_003888.3	NC_003888.3_4354	4826082	4827368	-	PF13490	Pfam	1.4287370484075833e-6	5.165354477250843e-10	69	98	0.011770638903831772
NC_003888.3	NC_003888.3_4355	4827365	4827958	-	PF04542	Pfam	2.6507321436180835e-12	9.583268776638045e-16	29	94	0.020142059881692754
NC_003888.3	NC_003888.3_4356	4828287	4828667	+	PF01740	Pfam	1.5912961510392306e-11	5.753059114386227e-15	16	81	0.07361905958815806
NC_003888.3	NC_003888.3_4359	4830650	4831684	-	PF01965	Pfam	5.323290622549402e-12	1.924544693618728e-15	113	193	0.07863323819457672
NC_003888.3	NC_003888.3_4359	4830650	4831684	-	PF00165	Pfam	1.927973476616085e-7	6.970258411482592e-11	246	282	0.07863323819457672
NC_003888.3	NC_003888.3_4359	4830650	4831684	-	PF12833	Pfam	1.6239048531766378e-22	5.87095030071091e-26	254	332	0.07863323819457672
NC_003888.3	NC_003888.3_4360	4831769	4833094	+	PF07690	Pfam	4.5316297283929325e-25	1.6383332351384425e-28	40	299	0.16446820427624353
NC_003888.3	NC_003888.3_4360	4831769	4833094	+	PF07690	Pfam	2.3759276237774765e-12	8.589760028118137e-16	279	436	0.16446820427624353
NC_003888.3	NC_003888.3_4362	4834171	4835376	-	PF00743	Pfam	1.85539721713894e-24	6.707871356250687e-28	21	328	0.15710289172677858
NC_003888.3	NC_003888.3_4362	4834171	4835376	-	PF13450	Pfam	3.509670255175119e-8	1.268861263620795e-11	23	58	0.15710289172677858
NC_003888.3	NC_003888.3_4362	4834171	4835376	-	PF13738	Pfam	1.0339131142755599e-28	3.737936060287635e-32	23	215	0.15710289172677858
NC_003888.3	NC_003888.3_4362	4834171	4835376	-	PF13434	Pfam	6.255261232951058e-7	2.261482730640296e-10	133	204	0.15710289172677858
NC_003888.3	NC_003888.3_4363	4835491	4836093	+	PF13302	Pfam	1.8398717583257262e-19	6.651741714843551e-23	28	160	0.15078634811173908
NC_003888.3	NC_003888.3_4363	4835491	4836093	+	PF00583	Pfam	1.3840837328339777e-10	5.003918050737447e-14	74	160	0.15078634811173908
NC_003888.3	NC_003888.3_4364	4836101	4836769	-	PF10590	Pfam	4.136904290886925e-11	1.495627003212916e-14	181	222	0.14930491730714168
NC_003888.3	NC_003888.3_4367	4837557	4838204	-	PF00440	Pfam	1.351971250644305e-6	4.887820862777675e-10	30	62	0.11998500393765689
NC_003888.3	NC_003888.3_4368	4838327	4839085	+	PF18029	Pfam	8.817281883569494e-9	3.187737485021509e-12	22	131	0.11709612557965583
NC_003888.3	NC_003888.3_4369	4839304	4841703	+	PF07714	Pfam	2.469827982306034e-22	8.929240716941555e-26	20	265	0.11437267773860378
NC_003888.3	NC_003888.3_4369	4839304	4841703	+	PF13360	Pfam	2.5742784904354635e-16	9.306863667517945e-20	477	630	0.11437267773860378
NC_003888.3	NC_003888.3_4369	4839304	4841703	+	PF13360	Pfam	1.851241383954054e-9	6.692846652039241e-13	605	682	0.11437267773860378
NC_003888.3	NC_003888.3_4369	4839304	4841703	+	PF13360	Pfam	1.8220487808712456e-8	6.587305787676232e-12	727	793	0.11437267773860378
NC_003888.3	NC_003888.3_4372	4842787	4845768	-	PF00486	Pfam	2.0648103874228724e-9	7.46496886270019e-13	45	99	0.12669796279198006
NC_003888.3	NC_003888.3_4372	4842787	4845768	-	PF03704	Pfam	2.9077866957654173e-46	1.0512605552297243e-49	119	263	0.12669796279198006
NC_003888.3	NC_003888.3_4372	4842787	4845768	-	PF00931	Pfam	1.2436099106900167e-13	4.4960589685105443e-17	325	506	0.12669796279198006
NC_003888.3	NC_003888.3_4372	4842787	4845768	-	PF13424	Pfam	4.258402455158567e-11	1.539552586825223e-14	783	853	0.12669796279198006
NC_003888.3	NC_003888.3_4372	4842787	4845768	-	PF13424	Pfam	3.736295039689241e-8	1.3507935790633552e-11	868	932	0.12669796279198006
NC_003888.3	NC_003888.3_4373	4845862	4846281	-	PF04075	Pfam	1.5676300371560362e-38	5.6674983266667975e-42	11	132	0.12711301877979098
NC_003888.3	NC_003888.3_4375	4848127	4850667	+	PF04055	Pfam	2.1252090885815755e-15	7.683330038255877e-19	63	244	0.13227396265677602
NC_003888.3	NC_003888.3_4375	4848127	4850667	+	PF04055	Pfam	5.4664349001790396e-17	1.976296059356124e-20	521	682	0.13227396265677602
NC_003888.3	NC_003888.3_4380	4853069	4853965	+	PF00126	Pfam	6.937271618662031e-24	2.5080519228713054e-27	6	64	0.08159850164641252
NC_003888.3	NC_003888.3_4380	4853069	4853965	+	PF03466	Pfam	1.3177149341091755e-39	4.763973008348429e-43	92	292	0.08159850164641252
NC_003888.3	NC_003888.3_4381	4854071	4855186	+	PF03747	Pfam	1.5883641626091064e-51	5.742459011601976e-55	23	325	0.040369356348897864
NC_003888.3	NC_003888.3_4382	4855250	4855660	+	PF18029	Pfam	9.601752494639827e-7	3.4713494196094817e-10	9	131	0.03589194162430721
NC_003888.3	NC_003888.3_4383	4855908	4857491	-	PF00474	Pfam	7.941080368207118e-27	2.8709618106316403e-30	33	418	0.03596867053245127
NC_003888.3	NC_003888.3_4385	4859813	4862452	-	PF00768	Pfam	1.4178104865214277e-34	5.125851361248835e-38	552	741	0.10425970479904341
NC_003888.3	NC_003888.3_4387	4863650	4864507	+	PF12844	Pfam	1.1822035243133044e-9	4.2740546793684183e-13	15	72	0.08115217350436542
NC_003888.3	NC_003888.3_4387	4863650	4864507	+	PF01381	Pfam	4.346444680262134e-11	1.5713827477448062e-14	18	66	0.08115217350436542
NC_003888.3	NC_003888.3_4387	4863650	4864507	+	PF19054	Pfam	4.961596145530995e-61	1.7937802406113502e-64	99	277	0.08115217350436542
NC_003888.3	NC_003888.3_4388	4864681	4864872	+	PF04149	Pfam	1.0321746448681764e-22	3.731650921432308e-26	10	62	0.08863187826199387
NC_003888.3	NC_003888.3_4391	4866642	4867625	-	PF12840	Pfam	5.3734240434553386e-8	1.9426695746403973e-11	248	302	0.06484290334806708
NC_003888.3	NC_003888.3_4396	4872011	4872658	+	PF00440	Pfam	7.001321805913581e-14	2.5312081727814828e-17	25	67	0.048988712812362376
NC_003888.3	NC_003888.3_4397	4872768	4874393	+	PF07690	Pfam	3.487148417359917e-48	1.2607188782935346e-51	19	411	0.09811855999833538
NC_003888.3	NC_003888.3_4398	4874365	4875516	-	PF04542	Pfam	3.890705819229682e-10	1.4066181559037172e-13	5	68	0.09345823631664257
NC_003888.3	NC_003888.3_4400	4876023	4876625	-	PF00440	Pfam	2.673652737193488e-14	9.666134263172407e-18	19	64	0.09483553918357138
NC_003888.3	NC_003888.3_4405	4881117	4881521	-	PF19650	Pfam	5.916646650808219e-34	2.1390624189472953e-37	20	134	0.6583541393876597
NC_003888.3	NC_003888.3_4407	4882032	4882589	-	PF00440	Pfam	1.7180521896624192e-11	6.211323896104191e-15	17	61	0.6487336647342699
NC_003888.3	NC_003888.3_4407	4882032	4882589	-	PF17940	Pfam	1.2312409150938227e-10	4.451340980093357e-14	84	182	0.6487336647342699
NC_003888.3	NC_003888.3_4408	4882715	4883962	+	PF07690	Pfam	1.0998812742190327e-18	3.976432661674016e-22	14	334	0.6466154972784038
NC_003888.3	NC_003888.3_4410	4884219	4884893	-	PF00857	Pfam	6.76591723503054e-35	2.4461016757160305e-38	30	208	0.6429564098671292
NC_003888.3	NC_003888.3_4414	4886990	4888306	+	PF00202	Pfam	1.1359325019712813e-83	4.106769710669853e-87	42	426	0.6471309763026013
NC_003888.3	NC_003888.3_4415	4888303	4889004	+	PF00300	Pfam	7.875391429695749e-36	2.8472130982269517e-39	17	203	0.6453007119063877
NC_003888.3	NC_003888.3_4417	4890549	4891220	+	PF00578	Pfam	1.8826149588976905e-26	6.806272447207846e-30	81	200	0.6441156350347851
NC_003888.3	NC_003888.3_4417	4890549	4891220	+	PF08534	Pfam	7.406084486536612e-25	2.6775431983140317e-28	82	207	0.6441156350347851
NC_003888.3	NC_003888.3_4417	4890549	4891220	+	PF13905	Pfam	1.3218626702231985e-9	4.77896843898481e-13	102	198	0.6441156350347851
NC_003888.3	NC_003888.3_4418	4891222	4891992	+	PF02683	Pfam	5.722734608175615e-52	2.0689568359275544e-55	28	235	0.6566295200697738
NC_003888.3	NC_003888.3_4420	4893909	4895051	+	PF01578	Pfam	8.863711037718754e-46	3.2045231517421382e-49	149	362	0.7550479721616207
NC_003888.3	NC_003888.3_4421	4895198	4896619	-	PF00668	Pfam	9.760722077822323e-17	3.528822153948779e-20	66	374	0.8133133786824233
NC_003888.3	NC_003888.3_4423	4897544	4898155	+	PF13578	Pfam	2.556322576866092e-7	9.241947132559986e-11	60	155	0.8138832823248728
